Brand|Equity/NPD|Campaign|Country|Agency|Brand Generation|Product|Campaign2|CampaignID|Sub Campaign|Campaign Start Date|Campaign End Date|Planning Target|Media Mix|Channel|Channel Detail|Media Type|Digital Platform|Buying Type|Device|Format|Net Spend (Local)|Currency ISO Code|Spot Length (sec)|GRPs|Adjusted GRPs|TRPs|Admissions|Impacts (000s)|Number/Length of Executions|Impressions|Clicks|Engagements|Valued Views|Reach|Frequency|Comments|OOH Format Category|Week|Facebook Objective|Facebook Buying Type|YouTube Format|Site/Platform|Year|Digital Platform categorisation |Campaign Generation|Category|
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Bumper|2,228|GBP|6|||||||677,946|201||0|||Not all formats were video, some were statics hence why there’s zero views||12-apr-21|||Bumper||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_Hero 2||
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Trueview|2,600|GBP|20|||||||655,918|178||111,284|||||12-apr-21|||Trueview for Reach||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_TVC||
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Trueview|2,560|GBP|20|||||||633,205|102||94,799|||||12-apr-21|||Trueview for Reach||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_Competition||
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Bumper|1,200|GBP|6|||||||547,832|248||0|||Not all formats were video, some were statics hence why there’s zero views||5-apr-21|||Bumper||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_Product||
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Bumper|1,188|GBP|6|||||||532,725|207||0|||Not all formats were video, some were statics hence why there’s zero views||12-apr-21|||Bumper||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_Product||
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Trueview|1,920|GBP|20|||||||512,996|199||61,783|||||12-apr-21|||Trueview for Reach||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_Competition||
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Bumper|1,197|GBP|6|||||||504,477|215||0|||Not all formats were video, some were statics hence why there’s zero views||5-apr-21|||Bumper||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_Product||
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Trueview|1,745|GBP|20|||||||486,048|193||53,937|||||12-apr-21|||Trueview for Reach||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_TVC||
Walkers Family Snacks|NPD|Quavers Retro Flavours (NPD)|UK|OMD|LAYS|Quavers|Quavers Retro Flavours (NPD)|||15-1-2021|26-2-2021|18-44|Digital|Digital|Youtube|Digital|Youtube|YouTube Programmatic|Multi-platform|Bumper|871|GBP|6|||||||353,174|130||0|||Not all formats were video, some were statics hence why there’s zero views||12-apr-21|||Bumper||2021|YOUTUBE|GB_LAYS_Jan_2021_WALKERS-OTHER_NPD_FAMILY SNACKS_QUAVERS_3333587421_Awareness (CPM)_DEM_18-44_Jan21_Product||
Walkers Max|NPD|Max x KFC|UK|OMD|LAYS|WALKERS MAX CRISPS|Max x KFC|||16-2-2021|16-2-2021|18+|Digital|Digital: Social|Other|Paid Social|Other|TikTok Biddable|Multi-platform|Topview|53,900|GBP|15|||||||16742169|2574232||14700214|5420361|3.09|||15-feb-21|||||2021|Tik Tok|GB_LAYS_Feb_2021_WALKERS-MAX-CRISPS_NPD_MAX_MAX x KFC_TIKTOK_TOPVIEW||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Trueview|3,341|GBP|20|||||||850936|532||82987|13383915|2.46|||6-sep-21|||TrueView for Reach||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_TRUEVIEW_REACH_YouTube||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Trueview|7,814|GBP|20|||||||1819591|1202||195186|13383915|2.46|||13-sep-21|||TrueView for Reach||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_TRUEVIEW_REACH_YouTube||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||206581|81||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_BIRMINGHAM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||209217|67||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_BRISTOL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|3,384|GBP|6|||||||916205|434||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LEEDS||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||207081|80||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LIVERPOOL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||207794|63||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NOTTINGHAM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||207847|69||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_SOUTHAMPTOM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|3,381|GBP|6|||||||978894|442||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NON_LOCALISED||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Trueview|7,818|GBP|20|||||||1566881|1210||157448|13383915|2.46|||20-sep-21|||TrueView for Reach||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_TRUEVIEW_REACH_YouTube||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,684|GBP|6|||||||453767|155||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_BIRMINGHAM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,684|GBP|6|||||||452557|141||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_BRISTOL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|7,799|GBP|6|||||||1983010|896||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LEEDS||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,683|GBP|6|||||||454736|143||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LIVERPOOL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,684|GBP|6|||||||451407|182||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NOTTINGHAM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,682|GBP|6|||||||450704|149||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_SOUTHAMPTOM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|7,820|GBP|6|||||||2137871|890||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NON_LOCALISED||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Trueview|7,879|GBP|20|||||||1614504|1188||160569|13383915|2.46|||27-sep-21|||TrueView for Reach||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_TRUEVIEW_REACH_YouTube||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,737|GBP|6|||||||477978|157||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||27-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_BIRMINGHAM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,741|GBP|6|||||||476558|173||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||27-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_BRISTOL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|3,585|GBP|6|||||||908847|493||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||27-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LEEDS||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,741|GBP|6|||||||482450|181||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||27-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LIVERPOOL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,743|GBP|6|||||||481319|196||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||27-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NOTTINGHAM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,739|GBP|6|||||||479296|173||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||27-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_SOUTHAMPTOM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|4,795|GBP|6|||||||1217264|647||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||27-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NON_LOCALISED||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Trueview|7,871|GBP|20|||||||1769348|1095||180212|13383915|2.46|||4-okt-21|||TrueView for Reach||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_TRUEVIEW_REACH_YouTube||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|542|GBP|6|||||||156592|62||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||4-okt-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_BIRMINGHAM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|544|GBP|6|||||||158288|63||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||4-okt-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_BRISTOL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|539|GBP|6|||||||156075|59||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||4-okt-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LIVERPOOL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|524|GBP|6|||||||160406|66||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||4-okt-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NOTTINGHAM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|538|GBP|6|||||||156050|57||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||4-okt-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_SOUTHAMPTOM||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Trueview|389|GBP|20|||||||92887|59||10351|13383915|2.46|||11-okt-21|||TrueView for Reach||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_TRUEVIEW_REACH_YouTube||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||208648|98||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_CARDIFF||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||208462|70||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_CORNWALL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||207844|69||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_EDINBURGH||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||207627|77||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LEICESTER||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|3,384|GBP|6|||||||921461|391||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LONDON||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||207369|87||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_MANCHESTER||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|744|GBP|6|||||||207755|75||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NEWCASTLE||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|743|GBP|6|||||||207106|85||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_NORWICH||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|743|GBP|6|||||||207711|87||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||13-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_SHEFFIELD||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,685|GBP|6|||||||451463|135||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_CARDIFF||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,683|GBP|6|||||||452337|143||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_CORNWALL||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,684|GBP|6|||||||452979|163||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_EDINBURGH||
Walkers Core|NPD|Walkers Taste Icons|UK|OMD|LAYS|WALKERS CORE PC|Walkers Taste Icons|||10-9-2021|31-10-2021|18-54|Digital|Digital|Youtube|Digital|Youtube|Other|Multi-platform|Bumpers|1,683|GBP|6|||||||450631|179||0|13383915|2.46|Not all formats were video, some were statics hence why there’s zero views||20-sep-21|||Bumper||2021|YOUTUBE|GB_LAYS_Sep_2021_WALKERS-CORE_TASTE_ICONS_BUMPERS_LEICESTER||
